Name;"Group Id";"Group name";"League ID";"Player ID";"Distance (mi)";"Distance (speed | extreme) (mi)";"Distance (speed | high) (mi)";"Distance (speed | low) (mi)";"Distance (speed | medium) (mi)";"Distance (speed | very high) (mi)";"Distance (speed | very low) (mi)";"Distance / min (mi)";"Distance / min (speed | extreme) (mi)";"Distance / min (speed | high) (mi)";"Distance / min (speed | low) (mi)";"Distance / min (speed | medium) (mi)";"Distance / min (speed | very high) (mi)";"Distance / min (speed | very low) (mi)";Number;Position;"Speed (% of max.) (%)";"Speed (max.) (mph)";"Speed (Ø) (mph)";"Time (s)";"Time (speed | extreme) (s)";"Time (speed | high) (s)";"Time (speed | low) (s)";"Time (speed | medium) (s)";"Time (speed | very high) (s)";"Time (speed | very low) (s)";"Time on Playing Field (s)";"Accel 1";"Accel 1 / min";"Accel 2";"Accel 2 / min";"Accel 3";"Accel 3 / min";"Accel 4";"Accel 4 / min";"Acceleration (max.) (ft/s²)";"Acceleration Load (distance | high) (mi)";"Acceleration Load (distance | low) (mi)";"Acceleration Load (distance | medium) (mi)";"Acceleration Load (distance | very high) (mi)";"Acceleration Load (load | high)";"Acceleration Load (load | low)";"Acceleration Load (load | medium)";"Acceleration Load (load | very high)";"Acceleration Load (max.)";"Acceleration Load (time | high) (s)";"Acceleration Load (time | low) (s)";"Acceleration Load (time | medium) (s)";"Acceleration Load (time | very high) (s)";"Acceleration Load / min";"Accels Load";"Accels Load / min";"Accumulated Acceleration Load";"Accumulated Acceleration Load / min";"Anaerobic Activity (distance) (mi)";"Anaerobic Activity (time) (s)";"Decel 1";"Decel 1 / min";"Decel 2";"Decel 2 / min";"Decel 3";"Decel 3 / min";"Decel 4";"Decel 4 / min";"Deceleration (max.) (ft/s²)";"Decels Load";"Decels Load / min";"High Metabolic Power Distance (m)";"High Metabolic Power Distance / min (m)";"High Speed and Acceleration Distance (m)";"High Speed and Acceleration Distance / min (m)";"High Speed and Acceleration Time (s)";"Jump Load (J)";"Jump Load / min (J)";"Jump Load per mass (J/kg)";"Jump Load per mass / min (J/kg)";"Mechanical Intensity";"Mechanical Intensity (def.)";"Mechanical Intensity (off.)";"Mechanical Load";"Mechanical Load (def.)";"Mechanical Load (off.)";"Metabolic Power (max.) (W)";"Metabolic Power (time | high) (s)";"Metabolic Power (time | low) (s)";"Metabolic Power (time | medium) (s)";"Metabolic Power (time | very high) (s)";"Metabolic Power (Ø) (W)";"Metabolic Power per mass (max.) (W/kg)";"Metabolic Power per mass (Ø) (W/kg)";"Metabolic Work (kcal)";"Metabolic Work / min (kcal)";"Physio Intensity";"Physio Load";"Heart Rate (max.) (bpm)";"Heart Rate (min.) (bpm)";"Heart Rate (time | 0 - 50%) (s)";"Heart Rate (time | 50 - 60%) (s)";"Heart Rate (time | 60 - 70%) (s)";"Heart Rate (time | 70 - 80%) (s)";"Heart Rate (time | 80 - 90%) (s)";"Heart Rate (time | ≥ 90%) (s)";"Heart Rate (Ø) (bpm)";"Heart Rate Recoveries";"Heart Rate Recoveries / min";"Human Core Temperature (max.) (°F)";"Human Core Temperature (Ø) (°F)";TRIMP;Accelerations;"Accelerations (high)";"Accelerations (low)";"Accelerations (medium)";"Accelerations (very high)";"Accelerations / min";"Accelerations / min (high)";"Accelerations / min (low)";"Accelerations / min (medium)";"Accelerations / min (very high)";"Changes of Direction";"Changes of Direction (left)";"Changes of Direction (right)";"Changes of Direction / min";"Changes of Direction / min (left)";"Changes of Direction / min (right)";"Changes of Orientation";"Changes of Orientation / min";Decelerations;"Decelerations (high)";"Decelerations (low)";"Decelerations (medium)";"Decelerations (very high)";"Decelerations / min";"Decelerations / min (high)";"Decelerations / min (low)";"Decelerations / min (medium)";"Decelerations / min (very high)";Exertions;"Exertions (high)";"Exertions (low)";"Exertions (medium)";"Exertions (very high)";"Exertions / min";"Exertions / min (high)";"Exertions / min (low)";"Exertions / min (medium)";"Exertions / min (very high)";FCTs;"FCTs (high)";"FCTs (low)";"FCTs (medium)";"FCTs / min";"FCTs / min (high)";"FCTs / min (low)";"FCTs / min (medium)";Jumps;"Jumps (high)";"Jumps (low)";"Jumps (medium)";"Jumps (very high)";"Jumps / min";"Jumps / min (high)";"Jumps / min (low)";"Jumps / min (medium)";"Jumps / min (very high)";MCTs;"MCTs (high)";"MCTs (low)";"MCTs (medium)";"MCTs / min";"MCTs / min (high)";"MCTs / min (low)";"MCTs / min (medium)";Sprints;"Sprints (high)";"Sprints (low)";"Sprints (medium)";"Sprints (very high)";"Sprints / min";"Sprints / min (high)";"Sprints / min (low)";"Sprints / min (medium)";"Sprints / min (very high)";"Noah Shots";"Noah Shots (make)";"Noah Shots (miss)";"Noah Shots / min";"Noah Shots / min (make)";"Noah Shots / min (miss)";"RSPCT Shots";"RSPCT Shots (make)";"RSPCT Shots (miss)";"RSPCT Shots / min";"RSPCT Shots / min (make)";"RSPCT Shots / min (miss)";Description;Types
"Jordan Usher";1;Guards;37356;17;2.609;0.02;0.772;0.887;0.843;0.086;0;0.022;0;0.006;0.007;0.007;0.001;0;4;Forward;67;16.61;1.32;7142;5;353;2586;703;27;3468;4875;221.65;1.86;96.26;0.81;92;0.77;2.55;0.02;13.83;0.712;1.003;0.416;0.476;153.62;246.94;112.01;94.03;15.86;405;6120;413;204;0.9;412.46;3.47;606.59;5.1;1.005;484;767.11;6.44;261.51;2.2;235.43;1.98;14.18;0.12;-13.19;1278.24;10.74;0.356;0.003;0.3;0.003;157;21904.4;184.02;219.5;1.84;14.2;0;0;1690.7;0;0;7883.25;165;5757;1129;91;252.67;35.55;1.14;429.52;3.61;8.2;976.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;40;37;49;6;1.11;0.34;0.31;0.41;0.05;33;20;13;0.28;0.17;0.11;118;0.99;114;32;37;37;8;0.96;0.27;0.31;0.31;0.07;186;61;49;69;7;1.56;0.51;0.41;0.58;0.06;60;16;13;31;0.5;0.13;0.11;0.26;74;6;55;8;5;0.62;0.05;0.46;0.07;0.04;86;24;19;43;0.72;0.2;0.16;0.36;58;8;29;17;4;0.49;0.07;0.24;0.14;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Khalid Moore";1;Guards;29932;21;2.486;0.01;0.794;0.785;0.759;0.138;0;0.021;0;0.007;0.007;0.006;0.001;0;12;Forward;64;15.9;1.24;7225;3;354;2051;588;43;4187;4852;179.77;1.49;78.91;0.66;101.82;0.85;2.18;0.02;13.43;0.977;0.77;0.355;0.384;198.12;186.95;104.52;80.09;8.49;512;6166;371;176;0.84;362.68;3.01;569.68;4.73;1.167;557;678.34;5.63;269.76;2.24;220.91;1.83;12;0.1;-12.53;1181.01;9.81;0.408;0.003;0.325;0.003;162;26623.33;221.09;282.18;2.34;12.82;0;0;1543.69;0;0;7686.41;176;5971;985;94;217.22;36.66;1.04;381.51;3.17;7.3;879.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;53;20;49;4;1.05;0.44;0.17;0.41;0.03;50;20;30;0.42;0.17;0.25;135;1.12;110;29;41;35;5;0.91;0.24;0.34;0.29;0.04;164;37;34;87;6;1.36;0.31;0.28;0.72;0.05;63;17;15;31;0.52;0.14;0.12;0.26;133;4;119;7;3;1.1;0.03;0.99;0.06;0.02;77;20;17;40;0.64;0.17;0.14;0.33;62;9;25;25;3;0.51;0.07;0.21;0.21;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Kyle Sturdivant";1;Guards;64242;14;2.712;0.005;0.684;1.006;0.888;0.129;0;0.023;0;0.006;0.008;0.007;0.001;0;1;Guard;64;15.81;1.37;7133;1;319;2497;706;42;3567;5369;205.05;1.72;113.86;0.96;107.95;0.91;0;0;11.71;0.676;0.915;0.377;0.744;175.78;226.06;128.63;156.83;25.73;468;5883;448;333;1.03;426.86;3.59;687.3;5.78;1.246;662;732.99;6.17;306.89;2.58;282.2;2.37;19.64;0.17;-13.28;1341.72;11.29;0.353;0.003;0.314;0.003;185;30432.58;256;340.56;2.86;14.88;0;0;1768.58;0;0;5406.64;173;5743;1119;97;234.82;27.23;1.18;399.07;3.36;7.6;908.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;60;51;58;1;1.43;0.5;0.43;0.49;0.01;33;18;15;0.28;0.15;0.13;174;1.46;136;34;42;48;12;1.14;0.29;0.35;0.4;0.1;237;85;30;102;20;1.99;0.72;0.25;0.86;0.17;56;12;14;30;0.47;0.1;0.12;0.25;166;6;146;13;1;1.4;0.05;1.23;0.11;0.01;104;18;29;57;0.87;0.15;0.24;0.48;64;14;23;25;2;0.54;0.12;0.19;0.21;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Mike Devoe";1;Guards;29933;13;3.518;0;0.803;1.319;1.329;0.066;0;0.03;0;0.007;0.011;0.011;0.001;0;0;Guard;57;14.13;1.79;7072;0;380;3318;1119;21;2235;6383;288.78;2.45;118.64;1.01;71.55;0.61;1.09;0.01;12.15;0.812;1.453;0.638;0.614;191.83;332.09;188.44;125.11;17.64;516;5594;689;273;1.27;480.05;4.07;837.47;7.1;1.218;624;976.43;8.28;325.84;2.76;195.82;1.66;0;0;-11.74;1498.09;12.71;0.307;0.003;0.2;0.002;110;22164.42;188.03;255.82;2.17;16.78;0;0;1978.14;0;0;5994.18;198;4926;1877;72;297.99;31.13;1.55;480.44;4.08;9.7;1143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;32;50;47;3;1.12;0.27;0.42;0.4;0.03;32;17;15;0.27;0.14;0.13;146;1.24;119;38;51;29;1;1.01;0.32;0.43;0.25;0.01;221;65;45;102;9;1.87;0.55;0.38;0.87;0.08;77;3;34;40;0.65;0.03;0.29;0.34;125;3;119;2;1;1.06;0.03;1.01;0.02;0.01;126;10;34;82;1.07;0.08;0.29;0.7;53;6;32;14;1;0.45;0.05;0.27;0.12;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Miles Kelly";1;Guards;63392;22;1.162;0;0.3;0.472;0.345;0.045;0;0.01;0;0.003;0.004;0.003;0;0;13;Guard;57;14.29;0.58;7194;0;132;1390;276;15;5382;2488;110.8;0.92;36.67;0.31;31.27;0.26;1.09;0.01;12;0.295;0.485;0.186;0.195;64.54;137.93;54.9;36.95;7.99;167;6739;209;78;0.44;179.84;1.5;294.32;2.45;0.418;193;404.73;3.38;90;0.75;78.55;0.66;6.55;0.05;-12.03;579.82;4.84;0.139;0.001;0.102;0.001;48;9850.52;82.15;127.01;1.06;6.34;0;0;759.65;0;0;5073;51;6618;486;39;83.73;29.43;0.49;146.4;1.22;2.8;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;15;9;12;2;0.32;0.13;0.08;0.1;0.02;21;11;10;0.18;0.09;0.08;66;0.55;39;9;12;14;4;0.33;0.08;0.1;0.12;0.03;60;18;16;23;3;0.5;0.15;0.13;0.19;0.03;18;2;3;13;0.15;0.02;0.03;0.11;60;2;54;3;1;0.5;0.02;0.45;0.03;0.01;35;7;8;20;0.29;0.06;0.07;0.17;31;6;11;14;0;0.26;0.05;0.09;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Rodney Howard";2;Bigs;50662;25;3.196;0;0.886;1.129;1.02;0.161;0;0.027;0;0.008;0.01;0.009;0.001;0;24;Center;59;14.6;1.65;7003;0;394;2718;863;50;2977;6042;245.11;2.1;110.45;0.95;125.07;1.07;1.09;0.01;11.87;0.811;1.168;0.452;0.765;208.99;258.03;143.9;184.92;12.04;538;5580;495;390;1.21;481.73;4.13;795.85;6.82;1.384;773;911.49;7.81;388.7;3.33;218.66;1.87;3.27;0.03;-12.3;1522.13;13.04;0.468;0.004;0.354;0.003;174;43753.43;374.88;392.13;3.36;17.17;0;0;2003.85;0;0;6486.74;208;5269;1411;115;356.03;26.16;1.44;573.92;4.92;11.5;1337.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;67;34;65;3;1.45;0.57;0.29;0.56;0.03;54;27;27;0.46;0.23;0.23;225;1.93;139;29;69;39;2;1.19;0.25;0.59;0.33;0.02;248;91;41;87;29;2.12;0.78;0.35;0.75;0.25;106;34;17;55;0.91;0.29;0.15;0.47;134;9;100;19;6;1.15;0.08;0.86;0.16;0.05;111;42;13;56;0.95;0.36;0.11;0.48;78;10;33;34;1;0.67;0.09;0.28;0.29;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Saba Gigiberia";2;Bigs;50661;15;0.354;0;0.014;0.282;0.058;0;0;0.003;0;0;0.002;0;0;0;2;Center;31;7.83;0.18;7087;0;7;834;50;0;6195;1484;58.78;0.5;3.82;0.03;0;0;0;0;5.61;0.016;0.301;0.036;0;3.46;87.93;7.89;0.11;5.08;11;7044;30;0;0.15;62.6;0.53;99.39;0.84;0.007;5;216.65;1.83;4.47;0.04;1.64;0.01;0;0;-6.05;222.75;1.89;0;0;0;0;0;1685.41;14.27;14.98;0.13;2.42;0;0;285.35;0;0;2213.53;1;6982;103;0;33.15;8.85;0.13;55.8;0.47;1.3;149.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0.02;0;0.02;0;0;0;0;0;0;0;0;2;0.02;0;0;0;0;0;0;0;0;0;0;4;0;2;2;0;0.03;0;0.02;0.02;0;3;0;2;1;0.03;0;0.02;0.01;5;0;4;1;0;0.04;0;0.03;0.01;0;3;0;2;1;0.03;0;0.02;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Deebo Coleman";1;Guards;63391;19;2.573;0.022;0.689;0.828;0.936;0.098;0;0.02;0;0.005;0.007;0.007;0.001;0;10;Forward;63;15.79;1.23;7551;6;313;2251;760;30;4190;5627;194.58;1.55;89.09;0.71;95.27;0.76;2.18;0.02;12.75;0.522;0.824;0.286;0.94;157.26;237.84;105.46;238.52;9.74;402;6299;392;457;1.04;381.13;3.03;739.08;5.87;1.354;760;766.36;6.09;271.36;2.16;200.73;1.59;5.45;0.04;-13.92;1243.91;9.88;0.332;0.003;0.287;0.002;145;18570.93;147.57;190.43;1.51;12.91;0;0;1625.03;0;0;6894.27;149;6193;1131;78;223.48;31.81;1.03;405.53;3.22;7.5;940.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;44;33;54;6;1.09;0.35;0.26;0.43;0.05;39;16;23;0.31;0.13;0.18;164;1.3;108;31;47;25;5;0.86;0.25;0.37;0.2;0.04;187;66;21;55;45;1.49;0.52;0.17;0.44;0.36;66;12;18;36;0.52;0.1;0.14;0.29;99;3;93;2;1;0.79;0.02;0.74;0.02;0.01;83;16;19;48;0.66;0.13;0.15;0.38;47;6;13;21;7;0.37;0.05;0.1;0.17;0.06;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Deivon Smith";1;Guards;63390;18;1.018;0.006;0.161;0.465;0.33;0.055;0;0.009;0;0.001;0.004;0.003;0;0;5;Guard;63;15.7;0.52;7086;1;77;1491;271;16;5231;3153;114.12;0.97;30.45;0.26;24.73;0.21;0;0;10.94;0.219;0.481;0.133;0.184;54.72;142.22;40.52;40;9.33;144;6710;150;82;0.42;169.3;1.43;277.45;2.35;0.347;181;430.02;3.64;97.64;0.83;44.73;0.38;0;0;-10.6;572.39;4.85;0.096;0.001;0.092;0.001;38;9652.54;81.73;123.72;1.05;6.28;0;0;741.69;0;0;4636.72;43;6524;494;25;76.45;26.74;0.44;127;1.08;2.5;297.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;13;12;16;0;0.35;0.11;0.1;0.14;0;11;4;7;0.09;0.03;0.06;52;0.44;32;9;15;8;0;0.27;0.08;0.13;0.07;0;62;22;13;25;2;0.52;0.19;0.11;0.21;0.02;21;8;3;10;0.18;0.07;0.03;0.08;39;2;29;4;4;0.33;0.02;0.25;0.03;0.03;25;9;3;13;0.21;0.08;0.03;0.11;12;1;3;5;3;0.1;0.01;0.03;0.04;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Jalon Moore";1;Guards;63393;23;0.329;0;0.005;0.25;0.074;0;0;0.003;0;0;0.002;0.001;0;0;14;Forward;36;8.97;0.16;7486;0;3;840;65;0;6579;2862;61.23;0.49;3.45;0.03;0.91;0.01;0;0;8.42;0.014;0.274;0.041;0;2.82;100.95;8.9;0;4.63;8;7441;36;0;0.16;65.59;0.53;112.68;0.9;0.007;4;223.09;1.79;4.09;0.03;0;0;0;0;-4.85;227.18;1.82;0.001;0;0.001;0;1;867.77;6.96;9.07;0.07;2.35;0;0;292.77;0;0;3251.24;2;7361;123;0;26.13;15.29;0.12;46.44;0.37;0.9;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0.02;0.01;0.02;0;0;1;0;1;0.01;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0.02;0;0.02;0;0;1;0;1;0;0.01;0;0.01;0;5;0;5;0;0;0.04;0;0.04;0;0;1;0;1;0;0.01;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Jordan Meka";2;Bigs;64244;24;1.844;0.006;0.537;0.639;0.587;0.075;0;0.015;0;0.004;0.005;0.005;0.001;0;23;Center;60;14.96;0.89;7477;2;235;1746;489;23;4982;3749;154.63;1.24;60.58;0.49;57.39;0.46;0;0;11.64;0.608;0.645;0.309;0.281;134.07;177.35;96.09;66.14;10.47;347;6655;332;142;0.68;272.6;2.19;473.65;3.8;0.765;393;584.71;4.69;173.93;1.4;96.95;0.78;7.5;0.06;-13.31;863.1;6.93;0.252;0.002;0.179;0.001;82;21856.09;175.39;214.15;1.72;9.11;0;0;1135.69;0;0;6823.86;118;6539;766;54;165.35;30.09;0.73;300.82;2.41;5.7;705.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;27;29;28;1;0.68;0.22;0.23;0.22;0.01;20;12;8;0.16;0.1;0.06;116;0.93;66;9;30;23;4;0.53;0.07;0.24;0.18;0.03;134;27;25;69;13;1.08;0.22;0.2;0.55;0.1;61;16;19;26;0.49;0.13;0.15;0.21;74;4;54;7;9;0.59;0.03;0.43;0.06;0.07;67;25;8;34;0.54;0.2;0.06;0.27;42;3;27;9;3;0.34;0.02;0.22;0.07;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Jordan Usher";1;Guards;37356;17;3.794;0.012;1.111;1.245;1.322;0.104;0;0.031;0;0.009;0.01;0.011;0.001;0;4;Forward;64;15.84;1.85;7406;3;524;3295;1101;32;2451;6854;291.48;2.36;151.99;1.23;111.64;0.9;4.36;0.04;12.2;1.128;1.425;0.631;0.609;243.3;336.16;174.23;124.42;9.88;652;5838;640;275;1.25;559.47;4.53;878.11;7.11;1.445;721;1030.88;8.35;447.85;3.63;265.09;2.15;10.91;0.09;-13.89;1754.73;14.22;0.405;0.003;0.316;0.003;176;30995.63;251.1;310.61;2.52;18.75;0;0;2314.2;0;0;7488.94;272;5210;1831;94;354.98;33.77;1.6;606.89;4.92;11.5;1419.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;48;75;68;6;1.6;0.39;0.61;0.55;0.05;42;16;26;0.34;0.13;0.21;174;1.41;188;34;87;62;5;1.52;0.28;0.7;0.5;0.04;276;83;62;122;9;2.24;0.67;0.5;0.99;0.07;94;13;33;48;0.76;0.11;0.27;0.39;102;7;74;18;3;0.83;0.06;0.6;0.15;0.02;146;26;37;83;1.18;0.21;0.3;0.67;64;9;37;14;4;0.52;0.07;0.3;0.11;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Khalid Moore";1;Guards;29932;21;3.229;0.007;0.968;1.11;0.979;0.165;0;0.026;0;0.008;0.009;0.008;0.001;0;12;Forward;65;16.15;1.54;7542;2;427;2711;786;51;3565;6698;229.75;1.83;120.78;0.96;113.8;0.91;4.36;0.03;13.07;1.322;1.003;0.561;0.343;277.4;248.44;164.29;75.8;21.7;733;6043;599;167;1.09;468.69;3.73;765.93;6.09;1.364;684;867.12;6.9;382.94;3.05;233.11;1.85;4.36;0.03;-13.53;1487.54;11.83;0.473;0.004;0.351;0.003;174;28675.19;228.12;303.92;2.42;15.56;0;0;1956.23;0;0;6820.61;215;5883;1334;110;274.09;32.53;1.31;486.58;3.87;9.1;1142.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;59;37;61;5;1.29;0.47;0.29;0.49;0.04;58;21;37;0.46;0.17;0.29;164;1.3;121;26;55;38;2;0.96;0.21;0.44;0.3;0.02;242;40;80;114;8;1.93;0.32;0.64;0.91;0.06;102;26;23;53;0.81;0.21;0.18;0.42;137;3;122;6;6;1.09;0.02;0.97;0.05;0.05;120;33;14;73;0.95;0.26;0.11;0.58;75;11;29;31;4;0.6;0.09;0.23;0.25;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Kyle Sturdivant";1;Guards;64242;14;3.402;0.005;0.791;1.321;1.165;0.12;0;0.027;0;0.006;0.011;0.009;0.001;0;1;Guard;61;15.15;1.64;7504;1;377;3001;939;38;3148;6683;256.31;2.05;139.64;1.12;115.82;0.93;2.55;0.02;13.36;0.828;1.155;0.537;0.88;224.27;286.05;177.42;193.54;10.27;590;5863;649;401;1.26;514.31;4.11;881.28;7.05;1.495;807;970.89;7.76;400.09;3.2;285.82;2.29;16.36;0.13;-15.33;1673.16;13.38;0.343;0.003;0.317;0.003;181;30230.79;241.73;338.3;2.71;17.49;0;0;2187.48;0;0;7954.29;195;5676;1537;96;273.33;40.06;1.38;489.05;3.91;9.1;1140.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;51;55;70;9;1.48;0.41;0.44;0.56;0.07;44;21;23;0.35;0.17;0.18;218;1.74;163;38;63;54;8;1.3;0.3;0.5;0.43;0.06;288;94;51;109;34;2.3;0.75;0.41;0.87;0.27;62;9;24;29;0.5;0.07;0.19;0.23;171;5;159;6;1;1.37;0.04;1.27;0.05;0.01;138;14;40;84;1.1;0.11;0.32;0.67;61;6;22;28;5;0.49;0.05;0.18;0.22;0.04;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Mike Devoe";1;Guards;29933;13;3.883;0;0.908;1.437;1.464;0.074;0;0.031;0;0.007;0.011;0.012;0.001;0;0;Guard;59;14.61;1.86;7515;0;430;3385;1252;23;2425;6978;318.4;2.54;129.51;1.03;77.32;0.62;1.09;0.01;11.91;0.946;1.662;0.681;0.593;217.4;371.06;193.47;122.25;8.16;574;5950;723;267;1.29;526.32;4.2;904.19;7.22;1.34;692;1063.21;8.49;370.98;2.96;195.07;1.56;3.27;0.03;-12.12;1632.53;13.03;0.324;0.003;0.214;0.002;117;24928.75;199.04;287.73;2.3;17.24;0;0;2158.85;0;0;5277.68;205;5163;2073;74;295.8;27.41;1.54;526.03;4.2;10.1;1261.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;28;48;59;1;1.09;0.22;0.38;0.47;0.01;41;13;28;0.33;0.1;0.22;177;1.41;123;28;52;40;3;0.98;0.22;0.42;0.32;0.02;247;73;53;114;7;1.97;0.58;0.42;0.91;0.06;86;9;37;40;0.69;0.07;0.3;0.32;122;3;104;10;5;0.97;0.02;0.83;0.08;0.04;144;21;45;78;1.15;0.17;0.36;0.62;49;2;26;18;3;0.39;0.02;0.21;0.14;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Miles Kelly";1;Guards;63392;22;0.727;0;0.159;0.34;0.212;0.016;0;0.006;0;0.001;0.003;0.002;0;0;13;Guard;55;13.74;0.35;7568;0;70;1023;176;5;6294;2177;79.99;0.63;19.48;0.15;18.52;0.15;0;0;11.35;0.181;0.334;0.14;0.072;37.78;115.21;39.27;13.33;6.83;104;7277;158;28;0.29;117.99;0.94;205.58;1.63;0.2;95;303.12;2.4;56.18;0.45;28.36;0.22;0;0;-10.27;387.66;3.07;0.071;0.001;0.047;0;22;6464.63;51.25;83.35;0.66;4.01;0;0;505.66;0;0;4591.51;27;7209;316;16;48.49;26.64;0.28;89.92;0.71;1.7;211.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;10;4;8;2;0.19;0.08;0.03;0.06;0.02;4;1;3;0.03;0.01;0.02;22;0.17;17;4;10;2;1;0.13;0.03;0.08;0.02;0.01;38;7;17;14;0;0.3;0.06;0.13;0.11;0;17;5;6;6;0.13;0.04;0.05;0.05;41;2;37;2;0;0.33;0.02;0.29;0.02;0;22;9;4;9;0.17;0.07;0.03;0.07;12;2;5;5;0;0.1;0.02;0.04;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Saba Gigiberia";2;Bigs;50661;15;0.706;0;0.056;0.479;0.155;0.016;0;0.006;0;0;0.004;0.001;0;0;2;Center;59;14.59;0.34;7538;0;24;1481;133;5;5894;3230;107.92;0.86;14.27;0.11;6.36;0.05;0;0;11.36;0.084;0.475;0.088;0.058;25.64;148.01;28.63;13.16;7.62;71;7327;111;28;0.3;128.56;1.02;215.43;1.71;0.117;70;391.36;3.12;37.91;0.3;12;0.1;3.27;0.03;-12.55;444.55;3.54;0.037;0;0.028;0;12;8604.46;68.49;76.49;0.61;4.56;0;0;573.1;0;0;6307.4;15;7254;260;8;66.82;25.23;0.27;121.73;0.97;2.4;297.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;4;5;0;0.1;0.02;0.03;0.04;0;6;2;4;0.05;0.02;0.03;32;0.25;12;0;6;5;1;0.1;0;0.05;0.04;0.01;30;4;14;10;2;0.24;0.03;0.11;0.08;0.02;7;2;1;4;0.06;0.02;0.01;0.03;36;2;31;3;0;0.29;0.02;0.25;0.02;0;9;2;2;5;0.07;0.02;0.02;0.04;6;0;2;3;1;0.05;0;0.02;0.02;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
"Tristan Maxwell";1;Guards;64243;20;1.638;0.002;0.407;0.665;0.501;0.063;0;0.013;0;0.003;0.005;0.004;0;0;11;Guard;60;14.83;0.78;7537;1;184;2178;403;20;4752;4509;170.23;1.36;56.48;0.45;46.91;0.37;0;0;11.52;0.387;0.59;0.184;0.476;108.41;199.94;68.34;111.8;17.27;277;6784;250;225;0.69;273.62;2.18;488.48;3.89;0.774;424;560.4;4.46;180.03;1.43;121.57;0.97;3.27;0.03;-12.68;865.28;6.89;0.181;0.001;0.147;0.001;80;14129.71;112.48;149.05;1.19;9.07;0;0;1138.9;0;0;5801.49;87;6703;704;42;139.09;27.54;0.66;252.58;2.01;4.6;582.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;19;20;17;2;0.46;0.15;0.16;0.14;0.02;18;8;10;0.14;0.06;0.08;97;0.77;63;20;25;16;2;0.5;0.16;0.2;0.13;0.02;115;42;25;30;18;0.92;0.33;0.2;0.24;0.14;32;8;9;15;0.25;0.06;0.07;0.12;70;3;65;2;0;0.56;0.02;0.52;0.02;0;54;14;10;30;0.43;0.11;0.08;0.24;29;7;10;12;0;0.23;0.06;0.08;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #14 ND";Game
